Curtailment,Date,Generator,Hour,Output,Output DA,Unit Market Revenue,Unit Uplift Payment
0.0,2020-07-11,320_RTPV_4,8,3.875,,,
0.0,2020-07-11,320_RTPV_5,8,3.975,,,
0.0,2020-07-11,320_RTPV_6,8,1.525,,,
-0.0,2020-07-11,322_HYDRO_1,8,35.191667,,,
-0.0,2020-07-11,322_HYDRO_2,8,35.191667,,,
-0.0,2020-07-11,322_HYDRO_3,8,35.191667,,,
-0.0,2020-07-11,322_HYDRO_4,8,35.191667,,,
-0.0,2020-07-11,324_PV_1,8,23.041667,,,
-0.0,2020-07-11,324_PV_2,8,21.716667,,,
-0.0,2020-07-11,324_PV_3,8,22.091667,,,
0.0,2020-07-11,101_PV_1,9,16.35,,,
-0.0,2020-07-11,101_PV_2,9,17.716667,,,
0.0,2020-07-11,101_PV_3,9,14.275,,,
-0.0,2020-07-11,101_PV_4,9,17.616667,,,
-0.0,2020-07-11,102_PV_1,9,17.975,,,
-0.0,2020-07-11,102_PV_2,9,17.191667,,,
0.0,2020-07-11,103_PV_1,9,20.55,,,
-0.0,2020-07-11,104_PV_1,9,15.791667,,,
-0.0,2020-07-11,113_PV_1,9,62.091667,,,
-0.0,2020-07-11,118_RTPV_1,9,3.166667,,,
-0.0,2020-07-11,118_RTPV_10,9,1.641667,,,
-0.0,2020-07-11,118_RTPV_2,9,3.041667,,,
0.0,2020-07-11,118_RTPV_3,9,3.058333,,,
-0.0,2020-07-11,118_RTPV_4,9,3.216667,,,
-0.0,2020-07-11,118_RTPV_5,9,2.916667,,,
-0.0,2020-07-11,118_RTPV_6,9,3.241667,,,
-0.0,2020-07-11,118_RTPV_7,9,4.416667,,,
0.0,2020-07-11,118_RTPV_8,9,3.3,,,
0.0,2020-07-11,118_RTPV_9,9,3.5,,,
0.0,2020-07-11,119_PV_1,9,20.058333,,,
0.0,2020-07-11,122_HYDRO_1,9,25.9125,,,
0.0,2020-07-11,122_HYDRO_2,9,25.9125,,,
0.0,2020-07-11,122_HYDRO_3,9,25.9125,,,
0.0,2020-07-11,122_HYDRO_4,9,25.9125,,,
0.0,2020-07-11,122_HYDRO_5,9,25.9125,,,
0.0,2020-07-11,122_HYDRO_6,9,25.9125,,,
0.0,2020-07-11,122_WIND_1,9,5.575,,,
0.0,2020-07-11,201_HYDRO_4,9,31.5,,,
0.0,2020-07-11,212_CSP_1,9,0.0,,,
0.0,2020-07-11,213_RTPV_1,9,3.633333,,,
0.0,2020-07-11,215_HYDRO_1,9,31.5,,,
0.0,2020-07-11,215_HYDRO_2,9,31.5,,,
0.0,2020-07-11,215_HYDRO_3,9,31.5,,,
0.0,2020-07-11,215_PV_1,9,59.05,,,
0.0,2020-07-11,222_HYDRO_1,9,31.5,,,
0.0,2020-07-11,222_HYDRO_2,9,31.5,,,
0.0,2020-07-11,222_HYDRO_3,9,31.5,,,
0.0,2020-07-11,222_HYDRO_4,9,31.5,,,
0.0,2020-07-11,222_HYDRO_5,9,31.5,,,
0.0,2020-07-11,222_HYDRO_6,9,31.5,,,
5.504611,2020-07-11,303_WIND_1,9,0.153723,,,
0.0,2020-07-11,308_RTPV_1,9,33.583333,,,
0.0,2020-07-11,309_WIND_1,9,0.925,,,
0.0,2020-07-11,310_PV_1,9,26.95,,,
0.0,2020-07-11,310_PV_2,9,27.783333,,,
0.0,2020-07-11,312_PV_1,9,42.533333,,,
-0.0,2020-07-11,313_PV_1,9,49.116667,,,
0.0,2020-07-11,313_PV_2,9,44.175,,,
-0.0,2020-07-11,313_RTPV_1,9,33.225,,,
0.0,2020-07-11,313_RTPV_10,9,20.058333,,,
-0.0,2020-07-11,313_RTPV_11,9,20.166667,,,
-0.0,2020-07-11,313_RTPV_12,9,9.216667,,,
-0.0,2020-07-11,313_RTPV_13,9,9.316667,,,
-0.0,2020-07-11,313_RTPV_2,9,21.966667,,,
0.0,2020-07-11,313_RTPV_3,9,22.25,,,
0.0,2020-07-11,313_RTPV_4,9,21.308333,,,
-0.0,2020-07-11,313_RTPV_5,9,22.291667,,,
0.0,2020-07-11,313_RTPV_6,9,20.833333,,,
-0.0,2020-07-11,313_RTPV_7,9,21.291667,,,
-0.0,2020-07-11,313_RTPV_8,9,21.641667,,,
0.0,2020-07-11,313_RTPV_9,9,22.2,,,
0.0,2020-07-11,314_PV_1,9,32.508333,,,
0.0,2020-07-11,314_PV_2,9,28.858333,,,
0.0,2020-07-11,314_PV_3,9,43.3,,,
0.0,2020-07-11,314_PV_4,9,31.233333,,,
5.216667,2020-07-11,317_WIND_1,9,0.0,,,
3e-06,2020-07-11,319_PV_1,9,127.50833,,,
0.0,2020-07-11,320_PV_1,9,32.358333,,,
0.0,2020-07-11,320_RTPV_1,9,9.2,,,
0.0,2020-07-11,320_RTPV_2,9,9.158333,,,
-0.0,2020-07-11,320_RTPV_3,9,9.291667,,,
-0.0,2020-07-11,320_RTPV_4,9,9.266667,,,
0.0,2020-07-11,320_RTPV_5,9,9.375,,,
-0.0,2020-07-11,320_RTPV_6,9,3.441667,,,
-0.0,2020-07-11,322_HYDRO_1,9,38.904167,,,
-0.0,2020-07-11,322_HYDRO_2,9,38.904167,,,
-0.0,2020-07-11,322_HYDRO_3,9,38.904167,,,
-0.0,2020-07-11,322_HYDRO_4,9,38.904167,,,
30.791667,2020-07-11,324_PV_1,9,0.0,,,
31.141667,2020-07-11,324_PV_2,9,0.0,,,
29.15,2020-07-11,324_PV_3,9,0.0,,,
0.0,2020-07-11,101_PV_1,10,17.525,,,
0.0,2020-07-11,101_PV_2,10,19.8,,,
0.0,2020-07-11,101_PV_3,10,15.208333,,,
0.0,2020-07-11,101_PV_4,10,19.458333,,,
-0.0,2020-07-11,102_PV_1,10,19.366667,,,
-0.0,2020-07-11,102_PV_2,10,18.566667,,,
-0.0,2020-07-11,103_PV_1,10,30.316667,,,
-0.0,2020-07-11,104_PV_1,10,16.791667,,,
0.0,2020-07-11,113_PV_1,10,67.875,,,
-0.0,2020-07-11,118_RTPV_1,10,4.841667,,,
-0.0,2020-07-11,118_RTPV_10,10,2.616667,,,
0.0,2020-07-11,118_RTPV_2,10,4.625,,,
0.0,2020-07-11,118_RTPV_3,10,4.425,,,
0.0,2020-07-11,118_RTPV_4,10,4.933333,,,
0.0,2020-07-11,118_RTPV_5,10,4.15,,,
0.0,2020-07-11,118_RTPV_6,10,4.733333,,,
0.0,2020-07-11,118_RTPV_7,10,5.708333,,,
0.0,2020-07-11,118_RTPV_8,10,5.908333,,,
0.0,2020-07-11,118_RTPV_9,10,5.708333,,,
0.0,2020-07-11,119_PV_1,10,29.25,,,
0.0,2020-07-11,122_HYDRO_1,10,25.9875,,,
0.0,2020-07-11,122_HYDRO_2,10,25.9875,,,
0.0,2020-07-11,122_HYDRO_3,10,25.9875,,,
0.0,2020-07-11,122_HYDRO_4,10,25.9875,,,
0.0,2020-07-11,122_HYDRO_5,10,25.9875,,,
0.0,2020-07-11,122_HYDRO_6,10,25.9875,,,
-0.0,2020-07-11,122_WIND_1,10,4.916667,,,
0.0,2020-07-11,201_HYDRO_4,10,38.2125,,,
0.0,2020-07-11,212_CSP_1,10,0.0,,,
-0.0,2020-07-11,213_RTPV_1,10,4.316667,,,
0.0,2020-07-11,215_HYDRO_1,10,38.2125,,,
0.0,2020-07-11,215_HYDRO_2,10,38.2125,,,
0.0,2020-07-11,215_HYDRO_3,10,38.2125,,,
-0.0,2020-07-11,215_PV_1,10,74.416667,,,
0.0,2020-07-11,222_HYDRO_1,10,38.2125,,,
0.0,2020-07-11,222_HYDRO_2,10,38.2125,,,
0.0,2020-07-11,222_HYDRO_3,10,38.2125,,,
0.0,2020-07-11,222_HYDRO_4,10,38.2125,,,
0.0,2020-07-11,222_HYDRO_5,10,38.2125,,,
0.0,2020-07-11,222_HYDRO_6,10,38.2125,,,
0.0,2020-07-11,303_WIND_1,10,5.2,,,
0.0,2020-07-11,308_RTPV_1,10,54.233333,,,
-0.0,2020-07-11,309_WIND_1,10,1.016667,,,
0.0,2020-07-11,310_PV_1,10,28.525,,,
-0.0,2020-07-11,310_PV_2,10,32.816667,,,
0.0,2020-07-11,312_PV_1,10,54.758333,,,
0.0,2020-07-11,313_PV_1,10,60.975,,,
0.0,2020-07-11,313_PV_2,10,57.1,,,
0.0,2020-07-11,313_RTPV_1,10,53.058333,,,
0.0,2020-07-11,313_RTPV_10,10,33.358333,,,
0.0,2020-07-11,313_RTPV_11,10,29.708333,,,
0.0,2020-07-11,313_RTPV_12,10,14.3,,,
0.0,2020-07-11,313_RTPV_13,10,14.4,,,
0.0,2020-07-11,313_RTPV_2,10,35.308333,,,
0.0,2020-07-11,313_RTPV_3,10,35.133333,,,
0.0,2020-07-11,313_RTPV_4,10,34.7,,,
-0.0,2020-07-11,313_RTPV_5,10,35.366667,,,
0.0,2020-07-11,313_RTPV_6,10,34.9,,,
-0.0,2020-07-11,313_RTPV_7,10,33.491667,,,
0.0,2020-07-11,313_RTPV_8,10,34.183333,,,
0.0,2020-07-11,313_RTPV_9,10,34.083333,,,
-0.0,2020-07-11,314_PV_1,10,36.191667,,,
0.0,2020-07-11,314_PV_2,10,31.333333,,,
-0.0,2020-07-11,314_PV_3,10,53.491667,,,
0.0,2020-07-11,314_PV_4,10,34.25,,,
4.941667,2020-07-11,317_WIND_1,10,0.0,,,
0.0,2020-07-11,319_PV_1,10,137.325,,,
-0.0,2020-07-11,320_PV_1,10,37.741667,,,
0.0,2020-07-11,320_RTPV_1,10,14.7,,,
0.0,2020-07-11,320_RTPV_2,10,14.633333,,,
0.0,2020-07-11,320_RTPV_3,10,14.008333,,,
-0.0,2020-07-11,320_RTPV_4,10,14.45,,,
-0.0,2020-07-11,320_RTPV_5,10,15.016667,,,
-0.0,2020-07-11,320_RTPV_6,10,5.091667,,,
0.0,2020-07-11,322_HYDRO_1,10,38.5625,,,
0.0,2020-07-11,322_HYDRO_2,10,38.5625,,,
0.0,2020-07-11,322_HYDRO_3,10,38.5625,,,
0.0,2020-07-11,322_HYDRO_4,10,38.5625,,,
35.791667,2020-07-11,324_PV_1,10,0.0,,,
12.417508,2020-07-11,324_PV_2,10,23.215825,,,
31.958333,2020-07-11,324_PV_3,10,0.0,,,
0.0,2020-07-11,101_PV_1,11,16.933333,,,
-0.0,2020-07-11,101_PV_2,11,20.966667,,,
-0.0,2020-07-11,101_PV_3,11,15.541667,,,
0.0,2020-07-11,101_PV_4,11,19.183333,,,
0.0,2020-07-11,102_PV_1,11,19.75,,,
0.0,2020-07-11,102_PV_2,11,18.425,,,
0.0,2020-07-11,103_PV_1,11,36.775,,,
-0.0,2020-07-11,104_PV_1,11,18.416667,,,
0.0,2020-07-11,113_PV_1,11,65.033333,,,
-0.0,2020-07-11,118_RTPV_1,11,6.191667,,,
0.0,2020-07-11,118_RTPV_10,11,3.383333,,,
0.0,2020-07-11,118_RTPV_2,11,5.975,,,
0.0,2020-07-11,118_RTPV_3,11,5.383333,,,
0.0,2020-07-11,118_RTPV_4,11,6.175,,,
0.0,2020-07-11,118_RTPV_5,11,5.475,,,
0.0,2020-07-11,118_RTPV_6,11,5.908333,,,
0.0,2020-07-11,118_RTPV_7,11,7.158333,,,
-0.0,2020-07-11,118_RTPV_8,11,7.541667,,,
0.0,2020-07-11,118_RTPV_9,11,7.358333,,,
-0.0,2020-07-11,119_PV_1,11,34.966667,,,
0.0,2020-07-11,122_HYDRO_1,11,25.9125,,,
0.0,2020-07-11,122_HYDRO_2,11,25.9125,,,
0.0,2020-07-11,122_HYDRO_3,11,25.9125,,,
0.0,2020-07-11,122_HYDRO_4,11,25.9125,,,
0.0,2020-07-11,122_HYDRO_5,11,25.9125,,,
0.0,2020-07-11,122_HYDRO_6,11,25.9125,,,
-0.0,2020-07-11,122_WIND_1,11,4.891667,,,
-0.0,2020-07-11,201_HYDRO_4,11,43.916667,,,
0.0,2020-07-11,212_CSP_1,11,0.0,,,
-0.0,2020-07-11,213_RTPV_1,11,6.841667,,,
-0.0,2020-07-11,215_HYDRO_1,11,43.916667,,,
-0.0,2020-07-11,215_HYDRO_2,11,43.916667,,,
-0.0,2020-07-11,215_HYDRO_3,11,43.916667,,,
0.0,2020-07-11,215_PV_1,11,82.933333,,,
-0.0,2020-07-11,222_HYDRO_1,11,43.916667,,,
-0.0,2020-07-11,222_HYDRO_2,11,43.916667,,,
-0.0,2020-07-11,222_HYDRO_3,11,43.916667,,,
-0.0,2020-07-11,222_HYDRO_4,11,43.916667,,,
-0.0,2020-07-11,222_HYDRO_5,11,43.916667,,,
-0.0,2020-07-11,222_HYDRO_6,11,43.916667,,,
0.0,2020-07-11,303_WIND_1,11,6.033333,,,
0.0,2020-07-11,308_RTPV_1,11,69.5,,,
0.0,2020-07-11,309_WIND_1,11,0.925,,,
-0.0,2020-07-11,310_PV_1,11,28.941667,,,
0.0,2020-07-11,310_PV_2,11,31.183333,,,
0.0,2020-07-11,312_PV_1,11,59.0,,,
0.0,2020-07-11,313_PV_1,11,61.158333,,,
0.0,2020-07-11,313_PV_2,11,66.483333,,,
0.0,2020-07-11,313_RTPV_1,11,64.783333,,,
-0.0,2020-07-11,313_RTPV_10,11,43.316667,,,
0.0,2020-07-11,313_RTPV_11,11,37.883333,,,
-0.0,2020-07-11,313_RTPV_12,11,18.191667,,,
0.0,2020-07-11,313_RTPV_13,11,17.575,,,
-0.0,2020-07-11,313_RTPV_2,11,43.841667,,,
0.0,2020-07-11,313_RTPV_3,11,42.308333,,,
-0.0,2020-07-11,313_RTPV_4,11,44.741667,,,
-0.0,2020-07-11,313_RTPV_5,11,43.441667,,,
0.0,2020-07-11,313_RTPV_6,11,46.2,,,
0.0,2020-07-11,313_RTPV_7,11,42.758333,,,
0.0,2020-07-11,313_RTPV_8,11,43.308333,,,
0.0,2020-07-11,313_RTPV_9,11,42.183333,,,
-0.0,2020-07-11,314_PV_1,11,38.041667,,,
-0.0,2020-07-11,314_PV_2,11,32.541667,,,
0.0,2020-07-11,314_PV_3,11,57.633333,,,
-0.0,2020-07-11,314_PV_4,11,36.291667,,,
-0.0,2020-07-11,317_WIND_1,11,5.466667,,,
-0.0,2020-07-11,319_PV_1,11,127.225,,,
-0.0,2020-07-11,320_PV_1,11,39.816667,,,
-0.0,2020-07-11,320_RTPV_1,11,18.666667,,,
-0.0,2020-07-11,320_RTPV_2,11,18.816667,,,
0.0,2020-07-11,320_RTPV_3,11,17.508333,,,
-0.0,2020-07-11,320_RTPV_4,11,18.641667,,,
0.0,2020-07-11,320_RTPV_5,11,18.95,,,
0.0,2020-07-11,320_RTPV_6,11,6.15,,,
-0.0,2020-07-11,322_HYDRO_1,11,36.804167,,,
-0.0,2020-07-11,322_HYDRO_2,11,36.804167,,,
-0.0,2020-07-11,322_HYDRO_3,11,36.804167,,,
-0.0,2020-07-11,322_HYDRO_4,11,36.804167,,,
-0.0,2020-07-11,324_PV_1,11,36.866667,,,
0.0,2020-07-11,324_PV_2,11,36.175,,,
0.0,2020-07-11,324_PV_3,11,32.558333,,,
-0.0,2020-07-11,101_PV_1,12,17.691667,,,
0.0,2020-07-11,101_PV_2,12,21.55,,,
0.0,2020-07-11,101_PV_3,12,15.025,,,
0.0,2020-07-11,101_PV_4,12,18.908333,,,
0.0,2020-07-11,102_PV_1,12,19.633333,,,
0.0,2020-07-11,102_PV_2,12,18.275,,,
0.0,2020-07-11,103_PV_1,12,40.383333,,,
0.0,2020-07-11,104_PV_1,12,17.883333,,,
0.0,2020-07-11,113_PV_1,12,65.6,,,
-0.0,2020-07-11,118_RTPV_1,12,6.875,,,
0.0,2020-07-11,118_RTPV_10,12,3.825,,,
-0.0,2020-07-11,118_RTPV_2,12,6.875,,,
0.0,2020-07-11,118_RTPV_3,12,6.3,,,
-0.0,2020-07-11,118_RTPV_4,12,6.866667,,,
0.0,2020-07-11,118_RTPV_5,12,6.125,,,
-0.0,2020-07-11,118_RTPV_6,12,6.691667,,,
0.0,2020-07-11,118_RTPV_7,12,8.083333,,,
-0.0,2020-07-11,118_RTPV_8,12,8.541667,,,
0.0,2020-07-11,118_RTPV_9,12,8.433333,,,
0.0,2020-07-11,119_PV_1,12,39.525,,,
0.0,2020-07-11,122_HYDRO_1,12,25.9875,,,
0.0,2020-07-11,122_HYDRO_2,12,25.9875,,,
0.0,2020-07-11,122_HYDRO_3,12,25.9875,,,
0.0,2020-07-11,122_HYDRO_4,12,25.9875,,,
0.0,2020-07-11,122_HYDRO_5,12,25.9875,,,
0.0,2020-07-11,122_HYDRO_6,12,25.9875,,,
-0.0,2020-07-11,122_WIND_1,12,5.216667,,,
-0.0,2020-07-11,201_HYDRO_4,12,46.191667,,,
0.0,2020-07-11,212_CSP_1,12,0.0,,,
0.0,2020-07-11,213_RTPV_1,12,8.775,,,
-0.0,2020-07-11,215_HYDRO_1,12,46.191667,,,
-0.0,2020-07-11,215_HYDRO_2,12,46.191667,,,
-0.0,2020-07-11,215_HYDRO_3,12,46.191667,,,
0.0,2020-07-11,215_PV_1,12,81.958333,,,
-0.0,2020-07-11,222_HYDRO_1,12,46.191667,,,
-0.0,2020-07-11,222_HYDRO_2,12,46.191667,,,
-0.0,2020-07-11,222_HYDRO_3,12,46.191667,,,
-0.0,2020-07-11,222_HYDRO_4,12,46.191667,,,
-0.0,2020-07-11,222_HYDRO_5,12,46.191667,,,
-0.0,2020-07-11,222_HYDRO_6,12,46.191667,,,
-0.0,2020-07-11,303_WIND_1,12,8.366667,,,
0.0,2020-07-11,308_RTPV_1,12,79.708333,,,
-0.0,2020-07-11,309_WIND_1,12,1.116667,,,
-0.0,2020-07-11,310_PV_1,12,28.616667,,,
0.0,2020-07-11,310_PV_2,12,31.183333,,,
0.0,2020-07-11,312_PV_1,12,62.533333,,,
0.0,2020-07-11,313_PV_1,12,60.758333,,,
0.0,2020-07-11,313_PV_2,12,64.958333,,,
-0.0,2020-07-11,313_RTPV_1,12,72.95,,,
0.0,2020-07-11,313_RTPV_10,12,48.75,,,
-0.0,2020-07-11,313_RTPV_11,12,45.675,,,
0.0,2020-07-11,313_RTPV_12,12,20.108333,,,
-0.0,2020-07-11,313_RTPV_13,12,19.691667,,,
-0.0,2020-07-11,313_RTPV_2,12,50.291667,,,
0.0,2020-07-11,313_RTPV_3,12,48.1,,,
0.0,2020-07-11,313_RTPV_4,12,49.925,,,
-0.0,2020-07-11,313_RTPV_5,12,47.891667,,,
-0.0,2020-07-11,313_RTPV_6,12,53.966667,,,
-0.0,2020-07-11,313_RTPV_7,12,51.491667,,,
0.0,2020-07-11,313_RTPV_8,12,50.758333,,,
-0.0,2020-07-11,313_RTPV_9,12,48.541667,,,
0.0,2020-07-11,314_PV_1,12,38.05,,,
0.0,2020-07-11,314_PV_2,12,32.425,,,
0.0,2020-07-11,314_PV_3,12,58.725,,,
0.0,2020-07-11,314_PV_4,12,39.425,,,
0.0,2020-07-11,317_WIND_1,12,5.3,,,
-3e-06,2020-07-11,319_PV_1,12,120.69167,,,
-0.0,2020-07-11,320_PV_1,12,40.775,,,
0.0,2020-07-11,320_RTPV_1,12,21.75,,,
-0.0,2020-07-11,320_RTPV_2,12,20.641667,,,
0.0,2020-07-11,320_RTPV_3,12,20.225,,,
0.0,2020-07-11,320_RTPV_4,12,20.633333,,,
0.0,2020-07-11,320_RTPV_5,12,21.575,,,
-0.0,2020-07-11,320_RTPV_6,12,7.35,,,
0.0,2020-07-11,322_HYDRO_1,12,36.933333,,,
0.0,2020-07-11,322_HYDRO_2,12,36.933333,,,
0.0,2020-07-11,322_HYDRO_3,12,36.933333,,,
0.0,2020-07-11,322_HYDRO_4,12,36.933333,,,
-0.0,2020-07-11,324_PV_1,12,35.191667,,,
-0.0,2020-07-11,324_PV_2,12,36.141667,,,
0.0,2020-07-11,324_PV_3,12,32.233333,,,
-0.0,2020-07-11,101_PV_1,13,19.15,,,
0.0,2020-07-11,101_PV_2,13,21.825,,,
0.0,2020-07-11,101_PV_3,13,15.025,,,
0.0,2020-07-11,101_PV_4,13,19.3,,,
0.0,2020-07-11,102_PV_1,13,20.15,,,
0.0,2020-07-11,102_PV_2,13,18.783333,,,
0.0,2020-07-11,103_PV_1,13,41.35,,,
-0.0,2020-07-11,104_PV_1,13,17.791667,,,
-0.0,2020-07-11,113_PV_1,13,63.366667,,,
0.0,2020-07-11,118_RTPV_1,13,7.383333,,,
0.0,2020-07-11,118_RTPV_10,13,4.133333,,,
0.0,2020-07-11,118_RTPV_2,13,7.383333,,,
0.0,2020-07-11,118_RTPV_3,13,6.675,,,
0.0,2020-07-11,118_RTPV_4,13,7.025,,,
0.0,2020-07-11,118_RTPV_5,13,6.575,,,
0.0,2020-07-11,118_RTPV_6,13,7.008333,,,
0.0,2020-07-11,118_RTPV_7,13,8.575,,,
-0.0,2020-07-11,118_RTPV_8,13,9.066667,,,
0.0,2020-07-11,118_RTPV_9,13,8.458333,,,
-0.0,2020-07-11,119_PV_1,13,40.966667,,,
0.0,2020-07-11,122_HYDRO_1,13,25.9125,,,
0.0,2020-07-11,122_HYDRO_2,13,25.9125,,,
0.0,2020-07-11,122_HYDRO_3,13,25.9125,,,
0.0,2020-07-11,122_HYDRO_4,13,25.9125,,,
0.0,2020-07-11,122_HYDRO_5,13,25.9125,,,
0.0,2020-07-11,122_HYDRO_6,13,25.9125,,,
0.0,2020-07-11,122_WIND_1,13,5.183333,,,
0.0,2020-07-11,201_HYDRO_4,13,46.208333,,,
0.0,2020-07-11,212_CSP_1,13,0.0,,,
0.0,2020-07-11,213_RTPV_1,13,8.933333,,,
0.0,2020-07-11,215_HYDRO_1,13,46.208333,,,
0.0,2020-07-11,215_HYDRO_2,13,46.208333,,,
0.0,2020-07-11,215_HYDRO_3,13,46.208333,,,
-0.0,2020-07-11,215_PV_1,13,83.091667,,,
0.0,2020-07-11,222_HYDRO_1,13,46.208333,,,
0.0,2020-07-11,222_HYDRO_2,13,46.208333,,,
0.0,2020-07-11,222_HYDRO_3,13,46.208333,,,
0.0,2020-07-11,222_HYDRO_4,13,46.208333,,,
0.0,2020-07-11,222_HYDRO_5,13,46.208333,,,
0.0,2020-07-11,222_HYDRO_6,13,46.208333,,,
0.0,2020-07-11,303_WIND_1,13,14.275,,,
-0.0,2020-07-11,308_RTPV_1,13,85.366667,,,
0.0,2020-07-11,309_WIND_1,13,0.9,,,
0.0,2020-07-11,310_PV_1,13,32.283333,,,
-0.0,2020-07-11,310_PV_2,13,36.291667,,,
0.0,2020-07-11,312_PV_1,13,65.058333,,,
0.0,2020-07-11,313_PV_1,13,50.633333,,,
0.0,2020-07-11,313_PV_2,13,66.65,,,
-0.0,2020-07-11,313_RTPV_1,13,81.216667,,,
0.0,2020-07-11,313_RTPV_10,13,51.733333,,,
0.0,2020-07-11,313_RTPV_11,13,49.383333,,,
0.0,2020-07-11,313_RTPV_12,13,20.833333,,,
-0.0,2020-07-11,313_RTPV_13,13,20.416667,,,
-0.0,2020-07-11,313_RTPV_2,13,54.916667,,,
0.0,2020-07-11,313_RTPV_3,13,50.333333,,,
0.0,2020-07-11,313_RTPV_4,13,53.275,,,
-0.0,2020-07-11,313_RTPV_5,13,50.391667,,,
0.0,2020-07-11,313_RTPV_6,13,59.208333,,,
0.0,2020-07-11,313_RTPV_7,13,54.525,,,
0.0,2020-07-11,313_RTPV_8,13,54.375,,,
0.0,2020-07-11,313_RTPV_9,13,51.05,,,
-0.0,2020-07-11,314_PV_1,13,34.091667,,,
-0.0,2020-07-11,314_PV_2,13,33.316667,,,
0.0,2020-07-11,314_PV_3,13,67.433333,,,
0.0,2020-07-11,314_PV_4,13,38.85,,,
0.0,2020-07-11,317_WIND_1,13,5.808333,,,
0.0,2020-07-11,319_PV_1,13,131.725,,,
0.0,2020-07-11,320_PV_1,13,40.5,,,
-0.0,2020-07-11,320_RTPV_1,13,23.291667,,,
-0.0,2020-07-11,320_RTPV_2,13,21.066667,,,
-0.0,2020-07-11,320_RTPV_3,13,22.716667,,,
0.0,2020-07-11,320_RTPV_4,13,20.908333,,,
-0.0,2020-07-11,320_RTPV_5,13,22.891667,,,
0.0,2020-07-11,320_RTPV_6,13,6.25,,,
-0.0,2020-07-11,322_HYDRO_1,13,36.775,,,
-0.0,2020-07-11,322_HYDRO_2,13,36.775,,,
-0.0,2020-07-11,322_HYDRO_3,13,36.775,,,
-0.0,2020-07-11,322_HYDRO_4,13,36.775,,,
0.0,2020-07-11,324_PV_1,13,34.083333,,,
-0.0,2020-07-11,324_PV_2,13,35.541667,,,
0.0,2020-07-11,324_PV_3,13,32.608333,,,
0.0,2020-07-11,101_PV_1,14,19.775,,,
0.0,2020-07-11,101_PV_2,14,20.508333,,,
-0.0,2020-07-11,101_PV_3,14,14.791667,,,
0.0,2020-07-11,101_PV_4,14,19.183333,,,
-0.0,2020-07-11,102_PV_1,14,19.241667,,,
-0.0,2020-07-11,102_PV_2,14,18.016667,,,
0.0,2020-07-11,103_PV_1,14,40.433333,,,
0.0,2020-07-11,104_PV_1,14,17.383333,,,
-0.0,2020-07-11,113_PV_1,14,62.341667,,,
-0.0,2020-07-11,118_RTPV_1,14,7.325,,,
-0.0,2020-07-11,118_RTPV_10,14,4.216667,,,
0.0,2020-07-11,118_RTPV_2,14,7.358333,,,
0.0,2020-07-11,118_RTPV_3,14,6.708333,,,
0.0,2020-07-11,118_RTPV_4,14,7.158333,,,
0.0,2020-07-11,118_RTPV_5,14,6.458333,,,
0.0,2020-07-11,118_RTPV_6,14,5.95,,,
-0.0,2020-07-11,118_RTPV_7,14,9.041667,,,
0.0,2020-07-11,118_RTPV_8,14,9.025,,,
0.0,2020-07-11,118_RTPV_9,14,8.233333,,,
-0.0,2020-07-11,119_PV_1,14,39.216667,,,
0.0,2020-07-11,122_HYDRO_1,14,25.9875,,,
0.0,2020-07-11,122_HYDRO_2,14,25.9875,,,
0.0,2020-07-11,122_HYDRO_3,14,25.9875,,,
0.0,2020-07-11,122_HYDRO_4,14,25.9875,,,
0.0,2020-07-11,122_HYDRO_5,14,25.9875,,,
0.0,2020-07-11,122_HYDRO_6,14,25.9875,,,
-0.0,2020-07-11,122_WIND_1,14,4.941667,,,
0.0,2020-07-11,201_HYDRO_4,14,46.625,,,
0.0,2020-07-11,212_CSP_1,14,0.0,,,
-0.0,2020-07-11,213_RTPV_1,14,8.641667,,,
0.0,2020-07-11,215_HYDRO_1,14,46.625,,,
0.0,2020-07-11,215_HYDRO_2,14,46.625,,,
0.0,2020-07-11,215_HYDRO_3,14,46.625,,,
0.0,2020-07-11,215_PV_1,14,80.958333,,,
0.0,2020-07-11,222_HYDRO_1,14,46.625,,,
0.0,2020-07-11,222_HYDRO_2,14,46.625,,,
0.0,2020-07-11,222_HYDRO_3,14,46.625,,,
0.0,2020-07-11,222_HYDRO_4,14,46.625,,,
0.0,2020-07-11,222_HYDRO_5,14,46.625,,,
0.0,2020-07-11,222_HYDRO_6,14,46.625,,,
0.0,2020-07-11,303_WIND_1,14,18.683333,,,
-0.0,2020-07-11,308_RTPV_1,14,84.641667,,,
0.0,2020-07-11,309_WIND_1,14,1.008333,,,
-0.0,2020-07-11,310_PV_1,14,25.891667,,,
0.0,2020-07-11,310_PV_2,14,24.675,,,
-0.0,2020-07-11,312_PV_1,14,54.016667,,,
-0.0,2020-07-11,313_PV_1,14,44.616667,,,
0.0,2020-07-11,313_PV_2,14,49.65,,,
0.0,2020-07-11,313_RTPV_1,14,82.1,,,
0.0,2020-07-11,313_RTPV_10,14,52.933333,,,
0.0,2020-07-11,313_RTPV_11,14,49.258333,,,
0.0,2020-07-11,313_RTPV_12,14,19.683333,,,
0.0,2020-07-11,313_RTPV_13,14,20.375,,,
-0.0,2020-07-11,313_RTPV_2,14,55.816667,,,
-0.0,2020-07-11,313_RTPV_3,14,49.941667,,,
